sku,month,unit_cost,std_daily,D_month,mean_daily,D_annual_equiv,EOQ,Recommended_Order,Safety_Stock,Reorder_Point,Cycle_Time_days,Annual_Order_Cost,Annual_Holding_Cost,Annual_Purchase_Cost,Total_Annual_Cost
SKU-05304,2,811965.23,3.8887301554906353,0.0,0.0,0.0,1,17,17,17,9986.0,7310.0,7310.0,2672.0,17293.0
SKU-05306,2,1012271.6,1.4142135623730951,0.0,0.0,0.0,1,7,7,7,8943.5,8162.0,8162.0,3331.0,19656.0
SKU-05307,2,881305.0,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,9585.1,7616.0,7616.0,2900.0,18132.0
SKU-05308,2,884536.43,1.6414763002993509,0.0,0.0,0.0,1,8,8,8,9567.5,7630.0,7630.0,2911.0,18171.0
SKU-05310,2,1175000.0,1.1547005383792517,0.0,0.0,0.0,1,6,6,6,8301.2,8794.0,8794.0,3867.0,21455.0
SKU-05312,2,797258.67,0.0,0.0,0.0,0.0,1,1,0,1,10077.6,7244.0,7244.0,2624.0,17111.0
SKU-05313,2,1350000.0,0.0,0.0,0.0,0.0,1,1,0,1,7744.5,9426.0,9426.0,4443.0,23295.0
SKU-05314,2,926575.0,0.5773502691896258,0.0,0.0,0.0,1,3,3,3,9348.0,7809.0,7809.0,3049.0,18667.0
SKU-05315,2,1400000.0,0.0,0.0,0.0,0.0,1,1,0,1,7604.9,9599.0,9599.0,4607.0,23805.0
SKU-05316,2,905941.0,0.0,0.0,0.0,0.0,1,1,0,1,9453.8,7722.0,7722.0,2981.0,18425.0
SKU-05317,2,826294.0,0.5773502691896258,0.0,0.0,0.0,1,3,3,3,9899.0,7374.0,7374.0,2719.0,17468.0
SKU-05318,2,996977.75,6.132789830991366,0.0,0.0,0.0,1,27,27,27,14972.3,4876.0,4876.0,1189.0,10940.0
SKU-05319,2,440245.25,0.0,0.0,0.0,0.0,1,1,0,1,13561.6,5383.0,5383.0,1449.0,12214.0
SKU-05320,2,213597.0,0.5,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05321,2,237530.0,0.5163977794943222,0.0,0.0,0.0,1,3,3,3,6319.0,11552.0,11552.0,6673.0,29778.0
SKU-05322,2,509006.4,0.33166247903553997,0.0,0.0,0.0,1,2,2,2,12612.4,5788.0,5788.0,1675.0,13251.0
SKU-05323,2,506000.0,0.0,0.0,0.0,0.0,1,1,0,1,12649.8,5771.0,5771.0,1665.0,13207.0
SKU-05324,2,511292.0,0.4489777585448796,0.0,0.0,0.0,1,2,2,2,12584.1,5801.0,5801.0,1683.0,13284.0
SKU-05325,2,529589.0,0.0,0.0,0.0,0.0,1,1,0,1,12364.8,5904.0,5904.0,1743.0,13550.0
SKU-05326,2,528413.0,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,12378.6,5897.0,5897.0,1739.0,13533.0
SKU-05327,2,453598.75,0.0,0.0,0.0,0.0,1,1,0,1,13360.5,5464.0,5464.0,1493.0,12420.0
SKU-05328,2,1047000.0,0.0,0.0,0.0,0.0,1,1,0,1,8794.0,8301.0,8301.0,3445.0,20048.0
SKU-05329,2,1194746.2,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,8232.3,8868.0,8868.0,3932.0,21667.0
SKU-05330,2,482459.45,0.0,0.0,0.0,0.0,1,1,0,1,12954.7,5635.0,5635.0,1588.0,12858.0
SKU-05331,2,611489.0,0.0,0.0,0.0,0.0,1,1,0,1,11507.0,6344.0,6344.0,2012.0,14700.0
SKU-05332,2,1203440.0,0.0,0.0,0.0,0.0,1,1,0,1,8202.5,8900.0,8900.0,3960.0,21760.0
SKU-05333,2,1203440.0,0.0,0.0,0.0,0.0,1,1,0,1,8202.5,8900.0,8900.0,3960.0,21760.0
SKU-05334,2,1396921.0,0.0,0.0,0.0,0.0,1,1,0,1,7613.3,9588.0,9588.0,4597.0,23774.0
SKU-05335,2,1396921.0,0.0,0.0,0.0,0.0,1,1,0,1,7613.3,9588.0,9588.0,4597.0,23774.0
SKU-05336,2,615091.5,0.0,0.0,0.0,0.0,1,1,0,1,11473.3,6363.0,6363.0,2024.0,14749.0
SKU-05337,2,615091.5,0.0,0.0,0.0,0.0,1,1,0,1,11473.3,6363.0,6363.0,2024.0,14749.0
SKU-05338,2,401486.0,0.0,0.0,0.0,0.0,1,1,0,1,14201.1,5140.0,5140.0,1321.0,11602.0
SKU-05339,2,3901217.25,0.0,0.0,0.0,0.0,1,1,0,1,4555.7,16024.0,16024.0,12838.0,44886.0
SKU-05340,2,3827280.5,0.0,0.0,0.0,0.0,1,1,0,1,4599.5,15871.0,15871.0,12595.0,44337.0
SKU-05342,2,220231.0,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,19174.3,3807.0,3807.0,725.0,8339.0
SKU-05343,2,150000.0,0.0,0.0,0.0,0.0,1,1,0,1,23233.4,3142.0,3142.0,494.0,6778.0
SKU-05345,2,600000.0,0.0,0.0,0.0,0.0,1,1,0,1,11616.7,6284.0,6284.0,1974.0,14543.0
SKU-05347,2,650000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05348,2,604523.1,2.8284271247461903,0.0,0.0,0.0,1,13,13,13,11573.2,6308.0,6308.0,1989.0,14605.0
SKU-05349,2,427037.26,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,13769.7,5301.0,5301.0,1405.0,12008.0
SKU-05350,2,570000.0,0.7512615652314041,0.0,0.0,0.0,1,4,4,4,11918.5,6125.0,6125.0,1876.0,14126.0
SKU-05351,2,500000.0,0.816496580927726,0.0,0.0,0.0,1,4,4,4,12725.5,5737.0,5737.0,1645.0,13118.0
SKU-05352,2,922410.165,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,9369.1,7792.0,7792.0,3035.0,18619.0
SKU-05353,2,1419924.5,0.0,0.0,0.0,0.0,1,1,0,1,7551.4,9667.0,9667.0,4673.0,24007.0
SKU-05354,2,2312519.0,0.0,0.0,0.0,0.0,1,1,0,1,5917.2,12337.0,12337.0,7610.0,32284.0
SKU-05355,2,1305796.2,0.2581988897471611,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05356,2,1530039.0,0.0,0.0,0.0,0.0,1,1,0,1,7274.6,10035.0,10035.0,5035.0,25105.0
SKU-05357,2,2000000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05358,2,814215.0,0.0,0.0,0.0,0.0,1,1,0,1,9972.1,7320.0,7320.0,2679.0,17320.0
SKU-05359,2,1734939.0,0.0,0.0,0.0,0.0,1,1,0,1,6831.5,10686.0,10686.0,5709.0,27081.0
SKU-05360,2,1983846.5,0.0,0.0,0.0,0.0,1,1,0,1,6388.6,11427.0,11427.0,6528.0,29382.0
SKU-05361,2,1852592.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05362,2,1823245.33,0.0,0.0,0.0,0.0,1,1,0,1,6664.0,10954.0,10954.0,6000.0,27909.0
SKU-05363,2,2919625.19,0.17407765595569785,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05364,2,1811457.0,0.0,0.0,0.0,0.0,1,1,0,1,6685.7,10919.0,10919.0,5961.0,27799.0
SKU-05365,2,2795683.0,0.0,0.0,0.0,0.0,1,1,0,1,5381.6,13565.0,13565.0,9200.0,36329.0
SKU-05366,2,1880587.0,0.0,0.0,0.0,0.0,1,1,0,1,6561.6,11125.0,11125.0,6189.0,28439.0
SKU-05367,2,2997850.0,0.0,0.0,0.0,0.0,1,1,0,1,5197.0,14047.0,14047.0,9865.0,37958.0
SKU-05368,2,2145049.0,0.0,0.0,0.0,0.0,1,1,0,1,6143.8,11882.0,11882.0,7059.0,30823.0
SKU-05369,2,4000000.0,0.0,0.0,0.0,0.0,1,1,0,1,4499.1,16225.0,16225.0,13163.0,45614.0
SKU-05370,2,3309809.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05371,2,2999412.5,0.0,0.0,0.0,0.0,1,1,0,1,5195.7,14050.0,14050.0,9870.0,37971.0
SKU-05372,2,937176.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05373,2,458324.0,0.0,0.0,0.0,0.1,1,1,0,1,1984.9,36777.0,36777.0,67627.0,141181.0
SKU-05374,2,995154.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05375,2,1550000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05376,2,1491249.5,0.0,0.0,0.0,0.0,1,1,0,1,7368.6,9907.0,9907.0,4907.0,24721.0
SKU-05377,2,2075000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05379,2,1837245.5,0.0,0.0,0.0,0.0,1,1,0,1,6638.6,10996.0,10996.0,6046.0,28039.0
SKU-05380,2,1581699.0,0.0,0.0,0.0,0.0,1,1,0,1,2459.0,29687.0,29687.0,44066.0,103440.0
SKU-05381,2,1372299.0,0.18257418583505536,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05382,2,1120721.0,0.0,0.0,0.0,0.0,1,1,0,1,8499.8,8588.0,8588.0,3688.0,20865.0
SKU-05383,2,1530039.0,0.0,0.0,0.0,0.0,1,1,0,1,7274.6,10035.0,10035.0,5035.0,25105.0
SKU-05384,2,2495324.5,0.5,0.0,0.0,0.0,1,3,3,3,5696.3,12815.0,12815.0,8212.0,33842.0
SKU-05385,2,2088182.0,0.0,0.0,0.0,0.0,1,1,0,1,6226.9,11723.0,11723.0,6872.0,30318.0
SKU-05386,2,1837828.0,0.0,0.0,0.0,0.0,1,1,0,1,4074.6,17916.0,17916.0,16049.0,51880.0
SKU-05387,2,2800000.0,0.0,0.0,0.0,0.0,1,1,0,1,5377.5,13575.0,13575.0,9214.0,36364.0
SKU-05388,2,2955704.0,0.23550410797680288,0.0,0.0,0.2,1,2,2,2,755.4,96643.0,96643.0,466995.0,660281.0
SKU-05389,2,1855699.0,0.0,0.0,0.0,0.0,1,1,0,1,6605.5,11051.0,11051.0,6107.0,28210.0
SKU-05390,2,2745588.25,0.0,0.0,0.0,0.0,1,1,0,1,5430.5,13443.0,13443.0,9035.0,35920.0
SKU-05391,2,5800000.0,0.0,0.0,0.0,0.0,1,1,0,1,3736.3,19538.0,19538.0,19087.0,58162.0
SKU-05392,2,2507366.0,0.0,0.0,0.0,0.0,1,1,0,1,5682.6,12846.0,12846.0,8251.0,33944.0
SKU-05393,2,1744797.5,0.0,0.0,0.0,0.0,1,1,0,1,6812.2,10716.0,10716.0,5742.0,27174.0
SKU-05394,2,1991629.0,0.0,0.0,0.0,0.0,1,1,0,1,6376.1,11449.0,11449.0,6554.0,29452.0
SKU-05395,2,4692773.0,0.0,0.0,0.0,0.0,1,1,0,1,4153.8,17574.0,17574.0,15443.0,50592.0
SKU-05396,2,3221900.9450000003,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05397,2,2999412.5,0.0,0.0,0.0,0.0,1,1,0,1,5195.7,14050.0,14050.0,9870.0,37971.0
SKU-05398,2,470798.0,0.0,0.0,0.0,0.0,1,1,0,1,13114.2,5566.0,5566.0,1549.0,12682.0
SKU-05399,2,981501.0,0.0,0.0,0.0,0.0,1,1,0,1,5080.7,14368.0,14368.0,10322.0,39058.0
SKU-05400,2,1550000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05401,2,1603921.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05403,2,1850647.5,0.3535533905932738,0.0,0.0,0.0,1,2,2,2,4960.7,14716.0,14716.0,10828.0,40259.0
SKU-05404,2,673530.9,1.3038404810405297,0.0,0.0,0.0,1,6,6,6,10964.3,6658.0,6658.0,2216.0,15532.0
SKU-05405,2,838163.685,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05406,2,1118532.33,0.22360679774997894,0.0,0.0,0.0,1,1,1,1,14222.4,5133.0,5133.0,1317.0,11583.0
SKU-05407,2,136540.0,0.0,0.0,0.0,0.0,1,1,0,1,24351.6,2998.0,2998.0,449.0,6445.0
SKU-05408,2,521231.25,0.0,0.0,0.0,0.0,1,1,0,1,12463.6,5857.0,5857.0,1715.0,13429.0
SKU-05410,2,770000.0,0.7703288865196432,0.0,0.0,0.0,1,4,4,4,4063.5,17965.0,17965.0,16136.0,52066.0
SKU-05411,2,738571.25,0.8348471099367218,0.0,0.0,0.1,1,4,4,4,2121.2,34414.0,34414.0,59216.0,128044.0
SKU-05412,2,299650.07,0.6571013056289978,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05414,2,375305.17,0.5163977794943222,0.0,0.0,0.0,1,3,3,3,14688.1,4970.0,4970.0,1235.0,11175.0
SKU-05415,2,720424.72,2.802363702451755,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05418,2,811222.0,0.0,0.0,0.0,0.0,1,1,0,1,9990.5,7307.0,7307.0,2670.0,17283.0
SKU-05420,2,634829.31,2.160246899469287,0.0,0.0,0.0,1,10,10,10,11293.5,6464.0,6464.0,2089.0,15017.0
SKU-05421,2,653304.59,0.570626002814207,0.0,0.0,0.0,1,3,3,3,11132.7,6557.0,6557.0,2150.0,15264.0
SKU-05422,2,820000.0,0.5,0.0,0.0,0.1,1,3,3,3,2156.7,33848.0,33848.0,57284.0,124980.0
SKU-05423,2,800000.0,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,11822.9,6174.0,6174.0,1906.0,14255.0
SKU-05424,2,781824.51,0.5,0.0,0.0,0.0,1,3,3,3,10176.6,7173.0,7173.0,2573.0,16919.0
SKU-05425,2,578964.0,1.2135597524338357,0.0,0.0,0.0,1,6,6,6,5566.5,13114.0,13114.0,8599.0,34827.0
SKU-05426,2,695000.0,0.7071067811865476,0.0,0.0,0.5,2,4,4,4,892.2,81820.0,81820.0,334727.0,498367.0
SKU-05427,2,780460.5,0.0,0.0,0.0,0.0,1,1,0,1,10185.5,7167.0,7167.0,2568.0,16902.0
SKU-05428,2,735095.4650000001,0.5188745216627708,0.0,0.0,0.0,1,3,3,3,10495.1,6956.0,6956.0,2419.0,16330.0
SKU-05429,2,500000.0,0.0,0.0,0.0,0.0,1,1,0,1,12725.5,5737.0,5737.0,1645.0,13118.0
SKU-05431,2,623007.4,0.0,0.0,0.0,0.0,1,1,0,1,11400.2,6403.0,6403.0,2050.0,14857.0
SKU-05433,2,880000.0,0.0,0.0,0.0,0.0,1,1,0,1,9592.2,7610.0,7610.0,2896.0,18117.0
SKU-05434,2,693202.4,0.24652091345879926,0.0,0.0,0.0,1,2,2,2,10807.6,6755.0,6755.0,2281.0,15790.0
SKU-05435,2,1020000.0,0.0,0.0,0.0,0.0,1,1,0,1,3958.4,18442.0,18442.0,17005.0,53888.0
SKU-05436,2,766806.06,0.5163977794943223,0.0,0.0,0.1,1,3,3,3,2349.0,31077.0,31077.0,48290.0,110444.0
SKU-05437,2,800000.0,0.0,0.0,0.0,0.1,1,1,0,1,2299.7,31743.0,31743.0,50380.0,113866.0
SKU-05438,2,1440000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05439,2,1229750.88,0.0,0.0,0.0,0.0,1,1,0,1,8114.3,8996.0,8996.0,4047.0,22040.0
SKU-05440,2,519298.31,1.2897788228082776,0.0,0.0,0.0,1,6,6,6,6148.5,11873.0,11873.0,7048.0,30794.0
SKU-05441,2,803944.5,0.0,0.0,0.0,0.0,1,1,0,1,10035.6,7274.0,7274.0,2646.0,17194.0
SKU-05442,2,721641.4,0.18252082497293803,0.0,0.0,0.0,1,1,1,1,10592.5,6892.0,6892.0,2375.0,16158.0
SKU-05443,2,840000.0,0.0,0.0,0.0,0.0,1,1,0,1,6013.6,12139.0,12139.0,7368.0,31646.0
SKU-05444,2,874119.5,0.0,0.0,0.0,0.0,1,1,0,1,9624.4,7585.0,7585.0,2877.0,18046.0
SKU-05445,2,1582105.33,0.0,0.0,0.0,0.0,1,1,0,1,7153.9,10204.0,10204.0,5206.0,25615.0
SKU-05448,2,794495.9,0.17671602026643132,0.0,0.0,0.1,1,1,1,1,1533.2,47613.0,47613.0,113348.0,208574.0
SKU-05449,2,1440000.0,0.0,0.0,0.0,0.0,1,1,0,1,7498.5,9735.0,9735.0,4739.0,24209.0
SKU-05450,2,1226297.635,0.0,0.0,0.0,0.0,1,1,0,1,8125.7,8984.0,8984.0,4035.0,22003.0
SKU-05452,2,76052.11,0.0,0.0,0.0,0.0,1,1,0,1,32628.9,2237.0,2237.0,250.0,4725.0
SKU-05453,2,870000.0,0.0,0.0,0.0,0.0,1,1,0,1,9647.1,7567.0,7567.0,2863.0,17997.0
SKU-05454,2,2085726.0,0.0,0.0,0.0,0.0,1,1,0,1,6230.6,11716.0,11716.0,6864.0,30296.0
SKU-05455,2,8201739.0,0.0,0.0,0.0,0.0,1,1,0,1,3142.0,23234.0,23234.0,26990.0,73457.0
SKU-05456,2,7228209.0,0.0,0.0,0.0,0.0,1,1,0,1,3346.9,21811.0,21811.0,23786.0,67409.0
SKU-05457,2,6800000.0,0.0,0.0,0.0,0.0,1,1,0,1,3450.7,21155.0,21155.0,22377.0,64688.0
SKU-05458,2,2100000.0,0.0,0.0,0.0,0.0,1,1,0,1,6209.4,11756.0,11756.0,6911.0,30423.0
SKU-05459,2,5854673.0,0.0,0.0,0.0,0.0,1,1,0,1,3718.8,19630.0,19630.0,19266.0,58526.0
SKU-05460,2,6275498.0,0.0,0.0,0.0,0.0,1,1,0,1,3592.0,20323.0,20323.0,20651.0,61297.0
SKU-05461,2,950000.0,0.0,0.0,0.0,0.0,1,1,0,1,9232.0,7907.0,7907.0,3126.0,18941.0
SKU-05462,2,160000.0,0.0,0.0,0.0,0.0,1,1,0,1,22495.6,3245.0,3245.0,527.0,7017.0
SKU-05463,2,3260000.0,0.0,0.0,0.0,0.0,1,1,0,1,4983.7,14648.0,14648.0,10728.0,40024.0
SKU-05465,2,1941226.0,0.0,0.0,0.0,0.0,1,1,0,1,6458.3,11303.0,11303.0,6388.0,28995.0
SKU-05466,2,1067484.0,0.0,0.0,0.0,0.0,1,1,0,1,8709.2,8382.0,8382.0,3513.0,20277.0
SKU-05467,2,2222288.0,0.0,0.0,0.0,0.1,1,1,0,1,1129.8,64614.0,64614.0,208750.0,337978.0
SKU-05468,2,2149718.0,0.0,0.0,0.0,0.0,1,1,0,1,6137.2,11895.0,11895.0,7074.0,30864.0
SKU-05469,2,1947552.255,0.0,0.0,0.0,0.0,1,1,0,1,6447.8,11322.0,11322.0,6409.0,29052.0
SKU-05470,2,400000.0,0.5270462766947299,0.0,0.0,0.0,1,3,3,3,14227.5,5131.0,5131.0,1316.0,11578.0
SKU-05471,2,2500000.0,0.0,0.0,0.0,0.0,1,1,0,1,5691.0,12827.0,12827.0,8227.0,33882.0
SKU-05472,2,1387328.02,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,7639.6,9556.0,9556.0,4565.0,23676.0
SKU-05473,2,1615157.79,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,7080.3,10310.0,10310.0,5315.0,25936.0
SKU-05474,2,1275825.54,0.5163977794943222,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05475,2,593184.75,0.6013928951234735,0.0,0.0,0.0,1,3,3,3,11683.2,6248.0,6248.0,1952.0,14449.0
SKU-05477,2,1223020.28,0.48713610757321957,0.0,0.0,0.2,1,3,3,3,1159.9,62936.0,62936.0,198049.0,323921.0
SKU-05478,2,1650000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05480,2,1692857.14,1.164964745021435,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05481,2,1014225.875,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,8934.9,8170.0,8170.0,3338.0,19678.0
SKU-05482,2,1593629.83,0.0,0.0,0.0,0.0,1,1,0,1,7127.9,10241.0,10241.0,5244.0,25727.0
SKU-05483,2,1412100.0,0.0,0.0,0.0,0.0,1,1,0,1,7572.3,9640.0,9640.0,4647.0,23928.0
SKU-05484,2,1821514.0,0.38924947208076144,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05485,2,1362770.21,0.5773502691896258,0.0,0.0,0.0,1,3,3,3,7708.1,9471.0,9471.0,4485.0,23426.0
SKU-05486,2,1668099.0,0.0,0.0,0.0,0.0,1,1,0,1,6967.0,10478.0,10478.0,5489.0,26445.0
SKU-05487,2,360000.0,0.0,0.0,0.0,0.0,1,1,0,1,14997.1,4868.0,4868.0,1185.0,10920.0
SKU-05488,2,420000.0,0.0,0.0,0.0,0.0,1,1,0,1,13884.6,5258.0,5258.0,1382.0,11897.0
SKU-05489,2,1515191.25,0.0,0.0,0.0,0.0,1,1,0,1,7310.1,9986.0,9986.0,4986.0,24958.0
SKU-05490,2,1557209.0,1.224744871391589,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05491,2,1606933.54,0.0,0.0,0.0,0.0,1,1,0,1,7098.4,10284.0,10284.0,5288.0,25856.0
SKU-05492,2,2200941.375,0.0,0.0,0.0,0.0,1,1,0,1,6065.3,12036.0,12036.0,7243.0,31314.0
SKU-05493,2,1567028.0,0.5163977794943222,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05494,2,1915813.69,0.3779644730092272,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05495,2,1936106.805,0.0,0.0,0.0,0.0,1,1,0,1,6466.9,11288.0,11288.0,6371.0,28948.0
SKU-05496,2,2150000.0,0.42365927286816163,0.0,0.0,0.5,1,2,2,2,495.9,147215.0,147215.0,1083617.0,1378047.0
SKU-05497,2,2816666.67,0.5773502691896257,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05498,2,2450000.0,0.0,0.0,0.0,0.0,1,1,0,1,5748.8,12698.0,12698.0,8062.0,33459.0
SKU-05499,2,1820011.455,0.3892494720807615,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05500,2,2500000.0,0.0,0.0,0.0,0.0,1,1,0,1,5691.0,12827.0,12827.0,8227.0,33882.0
SKU-05501,2,1885919.0550000002,0.4629100498862757,0.0,0.0,0.0,1,3,3,3,6552.3,11141.0,11141.0,6206.0,28488.0
SKU-05502,2,471023.83,0.5773502691896258,0.0,0.0,0.0,1,3,3,3,13111.0,5568.0,5568.0,1550.0,12686.0
SKU-05503,2,550908.0,0.0,0.0,0.0,0.0,1,1,0,1,12123.2,6021.0,6021.0,1813.0,13856.0
SKU-05504,2,1200000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05505,2,25169.0,0.0,0.0,0.0,0.0,1,1,0,1,56718.6,1287.0,1287.0,83.0,2657.0
SKU-05506,2,340000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05507,2,143219.25,0.0,0.0,0.0,0.0,1,1,0,1,23777.0,3070.0,3070.0,471.0,6612.0
SKU-05508,2,1606933.54,0.0,0.0,0.0,0.0,1,1,0,1,7098.4,10284.0,10284.0,5288.0,25856.0
SKU-05509,2,125335.0,0.4216370213557839,0.0,0.0,0.0,1,2,2,2,25416.9,2872.0,2872.0,412.0,6157.0
SKU-05510,2,202376.5,0.4385290096535145,0.0,0.0,0.0,1,2,2,2,20002.2,3650.0,3650.0,666.0,7965.0
SKU-05511,2,243333.33,0.7071067811865476,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05512,2,103392.5,0.42163702135578396,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05514,2,2031250.0,0.0,0.0,0.0,0.0,1,1,0,1,15904.4,4590.0,4590.0,1053.0,10233.0
SKU-05515,2,2194285.55,0.7071067811865476,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05516,2,2500000.0,0.0,0.0,0.0,0.0,1,1,0,1,5691.0,12827.0,12827.0,8227.0,33882.0
SKU-05518,2,1836283.625,0.2672612419124244,0.0,0.0,0.0,1,2,2,2,6640.3,10993.0,10993.0,6043.0,28030.0
SKU-05519,2,1500513.0,0.46291004988627565,0.0,0.0,0.1,1,3,3,3,1185.3,61588.0,61588.0,189654.0,312830.0
SKU-05522,2,1327943.0,0.0,0.0,0.0,0.0,1,1,0,1,7808.5,9349.0,9349.0,4370.0,23068.0
SKU-05524,2,2006483.35,0.5477225575051661,0.0,0.0,0.2,1,3,3,3,838.9,87021.0,87021.0,378631.0,552673.0
SKU-05525,2,2318080.0,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,5910.1,12352.0,12352.0,7628.0,32332.0
SKU-05526,2,2406164.75,0.0,0.0,0.0,0.2,1,1,0,1,796.4,91658.0,91658.0,420063.0,603380.0
SKU-05527,2,2025752.48,0.408248290463863,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05528,2,2070378.435,0.48304589153964794,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05529,2,2015750.06,0.4629100498862757,0.0,0.0,0.0,1,3,3,3,6337.8,11518.0,11518.0,6633.0,29670.0
SKU-05530,2,2597917.265,0.5163977794943223,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05531,2,3396756.5,0.0,0.0,0.0,0.0,1,1,0,1,4882.3,14952.0,14952.0,11178.0,41082.0
SKU-05532,2,6950000.0,0.0,0.0,0.0,0.0,1,1,0,1,3413.2,21387.0,21387.0,22871.0,65646.0
SKU-05534,2,1101819.3250000002,0.6184945116918239,0.0,0.0,0.0,1,3,3,3,8572.4,8516.0,8516.0,3626.0,20657.0
SKU-05535,2,2035476.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05536,2,2032539.0550000002,0.0,0.0,0.0,0.0,1,1,0,1,6311.6,11566.0,11566.0,6689.0,29821.0
SKU-05537,2,3396633.5,0.0,0.0,0.0,0.0,1,1,0,1,4882.4,14952.0,14952.0,11178.0,41081.0
SKU-05538,2,1600000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05541,2,467125.33499999996,0.8193072487266859,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05542,2,630000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-05543,2,1309964.54,1.491847765724627,0.0,0.0,0.5,1,7,7,7,640.4,113983.0,113983.0,649607.0,877573.0
SKU-05544,2,1630000.0,0.5175491695067657,0.0,0.0,0.1,1,3,3,3,1189.2,61388.0,61388.0,188422.0,311198.0
SKU-05545,2,1175607.66,0.6183469424008423,0.0,0.0,0.0,1,3,3,3,8299.0,8796.0,8796.0,3869.0,21461.0
SKU-05546,2,1441281.42,0.5694947974514994,0.0,0.0,0.1,1,3,3,3,1704.7,42822.0,42822.0,91688.0,177333.0
SKU-05547,2,2250000.0,0.0,0.0,0.0,0.0,1,1,0,1,5998.8,12169.0,12169.0,7404.0,31742.0
